category;tweet_id;text;date;retweet_count
water sewage;1.14E+18;*@Mongo3804 *@Nvablejrg *@urbansimian *@GhostOfTick *@hrt6017 *@chrisg409ubc *@AllaraTravel1 *@EdTruman3 *@ldedrn *@usmc_army *@CraigAr64 *@doumindifi *@Vincenz42493578 *@amwick2 *@EubanksKris *@johnlundin *@SlimJimJohn1 *@fastcow33 *@ReElect20 *@royisrael *@HelloHumans9 *@nitagale *@RickySi16087724 *@MagaPatriot12 *@SwettmanF *@mrwhite90864194 *@aleeyun_nvaazun *@St_Patriot_1994 *@instinctnaturel *@KitalaLaris *@slclark32 *@Vickie627 *@KingCujo *@Black_is_back5 *@brodymccain *@Trumpbane1969 *@lostandlovinit *@Yolo20152016 *@booda_cat *@XThinkerXX *@Lied2B *@Topleveltroll *@dinmark2 *@KodiaksPal2 *@your_donald *@r0xie_f0x *@MamaMac_ *@maryquint7 *@2AFan Yes we are, unless you pave your own roads, process your own sewage, dug your own water well, fight your own fires, or process your own garbage. There is Social Security, The VA, and the military. All that is capitalism? BWAHAHAHAHAHA;6/25/2019 0:15;0
water sewage;1.14E+18;*@cathmckenna Let's see how seriously liberals take climate change emergency! Allows Quebec to dump raw sewage into our rivers, mocks a young woman concerned about toxic drinking water, spends 18 million to pay for a private airport in a gulf course for billionaires to fly their private jets.;6/25/2019 0:07;0
water sewage;1.14E+18;*@IJCsharedwaters You people need to repeal plan https://t.co/xXSioSVL45 are killing our precious shorelines,homes, biz, fish, clean water, sewage being dumped in bays. All for cattail weeds and money and greed. Repeal the plan and figure out more fair plan.;6/24/2019 23:55;0
water sewage;1.14E+18;*@TheRogue_Elf *@DunsScottus It's SF. We can't vouch for the sewage system and water quality.;6/24/2019 23:53;0
water sewage;1.14E+18;*@LordMinion777 Sorry, dude. Is water or waste? If water have them go back with PEX and sharkbites, if they can. If waste, hopefully not galvanized pipes. Doesn't look like a sewage stain though.;6/24/2019 23:49;0
water sewage;1.14E+18;India of tomorrow ...Gujarat Model is already seen now in other parts of India https://t.co/9znQW2ST9D;6/24/2019 23:30;0
water sewage;1.14E+18;*@monge_hector *@evleaks Probably a bad wax seal under the toilet, maybe has soft/rotting flooring so toilet not sitting firm or not secured. Less likely it could be further down sewage line. Less likely it could be the water input line, when toilet refills is spraying out from upper tank to floor.;6/24/2019 23:20;0
water sewage;1.14E+18;Irish Water causes 4 Dublin beaches to be closed to swimmers after massive sewage leak. https://t.co/hwO7gHzmhS;6/24/2019 23:14;1
water sewage;1.14E+18;*@cathmckenna You didn't show your plan where you allow Quebec to dump raw sewage into our rivers...you didn't show us the plan where Trudeau mocked an indian woman who was concerned about toxic drinking water on the Reserve...why Catherine?;6/24/2019 22:50;1
water sewage;1.14E+18;Is that the same water you dump sewage in and ship coal through so other countries can use it to create electricity? Just curious. https://t.co/MW6oLXiUVn;6/24/2019 22:48;1
water sewage;1.14E+18;*@GovRonDeSantis Make sure those roads are Totally STRAIGHT without curves to not impair flow. They must also have other related infrastructure such power electrical grids/transmision/distribution/energy, water/sewage/waste management pipelines, water hoarding towers, fiberoptics, 5G mobile tower https://t.co/lDrWhjOoF0;6/24/2019 22:15;0
water sewage;1.14E+18;Two times in one month? Really!!!! We need a proper wastewater treatment and testing all year round! #seaswimming #fail #irishwater #sewage #water #waterquality #swimming https://t.co/6uaUZyUlDw;6/24/2019 22:01;0
water sewage;1.14E+18;*@jaxx613 *@LaraPatriotDeb *@LiberalAssasin Too much sewage water for u;6/24/2019 21:49;0
water sewage;1.14E+18;*Pure Water n. recycling sewage into drinking water.;6/24/2019 21:46;0
water sewage;1.14E+18;"""Water is not a luxury. It is a necessity."" *@bmorehabc calls it an emergency situation. The sewage stench is unbearable at times as many people living in Poe Homes move into day 8 without running water. *@WMAR2News https://t.co/zB6XafrXuj";6/24/2019 21:25;2
water sewage;1.14E+18;*@SenRickScott *@SquawkCNBC Without the infrastructure to support the water, sewage, electric, solid waste or commuter needs of all of the people you’re inviting to a state that has become your personal cash cow. Well done, Senator.;6/24/2019 21:21;0
water sewage;1.14E+18;*@joniernst Then tear up the streets.  Close down all but private schools.  Shut down airports.  Demolish sewage treatment plants.  Dig up all the water lines.  Turn off all street lights  Shall I go on?   If this is the GOP or your platform for 2020 then we've already won;6/24/2019 21:11;0
water sewage;1.14E+18;Severe flash flooding in #Stirling tonight (June 24) - roads have been closed and drivers are being urged to take care. ⚠️ The water is bubbling up from drains and there’s a strong smell of sewage. ⛈🌩 https://t.co/SOywZtkqBN;6/24/2019 20:55;13
water sewage;1.14E+18;*@cathmckenna What? Like your tax? It's not a plan. When are you going to release an actual plan? Taxes, vague plastics bans, but sewage is still being dumped into our water and you gave money to a company that makes plastic...;6/24/2019 20:51;1
water sewage;1.14E+18;*@mannyelk *@alyxthepigeon Waiting for the obligatory hot water bottle full of raw sewage to come screaming into your mentions to say that there aren’t any obstacles for openly gay players in the league;6/24/2019 20:25;0
water sewage;1.14E+18;Moville/Greencastle environmental group, Community for a Clean Estuary, launch short film to highlight concerns with Irish Water's proposed sewage treatment plant https://t.co/JW7HDVwR2R;6/24/2019 20:09;0
water sewage;1.14E+18;*@nkao8 Thank you, I'm happy to hear you liked it! No, I haven't measured heavy metals. A colleague of mine is currently analysing heavy metals from reject water originating from digested sewage sludge from another WWTP but it's not the exact same stream I've used.;6/24/2019 19:58;0
water sewage;1.14E+18;People living in Walker County are reportedly suffering from stomach problems and other issues after drinking &amp  using public drinking water following the sewage leak into the Mulberry River from a Tyson Foods Plant in Hanceville last month *@CBS_42;6/24/2019 19:51;1
water sewage;1.14E+18;A bipartisan AZ delegation is working hard to safeguard the public health of Nogales residents. No community should have to live under the threat of water contamination, and it's time for the Senate to take action and help repair the IOI. https://t.co/ALvsaWWkqs;6/24/2019 19:45;8
water sewage;1.14E+18;"""... waste gas containing hydrochloric acid, 200m3 of acid-containing sewage water, and 1-1.4 tonnes of radioactive waste."" *@spangelnews May 2019 report on Rare Earth Metals.";6/24/2019 19:43;0
water sewage;1.14E+18;*@citizzen_ali *@Hafez76160781 *@Danale *@JZarif *@realDonaldTrump You guys should start worrying about your own sewage. I see people in Iran poor hungry no clean water sick no money no business and full of corruption. Killing women hanging gays and blocking twitter and telegram for citizens. And Israel is your problem yea. Wake up;6/24/2019 19:41;0
water sewage;1.14E+18;Thank you Wayne county and water department.  I understand the mosquito and sewage.;6/24/2019 19:32;0
water sewage;1.14E+18;*@KayDesigner *@esa I concur, and included the information provided only to achieve better understanding of the degree to which recycled water containing sewage nutrients and heavy metals (if not living intestinal bacteria) has been allowed to penetrate our food system.;6/24/2019 19:16;0
water sewage;1.14E+18;*@jeremycorbyn *@GreenpeaceUK So why in Wales do Labour allow Welsh Water to deliberately pollute our rivers with raw sewage straight from the sewers?;6/24/2019 19:09;0
water sewage;1.14E+18;*@durand_arte *@zrh_airport *@CCriadoPerez Men: Build the plumbing, the sewage, the bulding, the tiles, the water-dispensers, the wiring, the lights, etc. etc.;6/24/2019 18:56;0
water sewage;1.14E+18;"*@HMWSSBOnline *@Hmwssbdgmamrpt *@GHMCOnline *@CommissionrGHMC *@MDHMWSSB *@hmwssbdop *@hmwssbgmom6 *@hmwssbmgrvrnag1 ✍️....

Strom Pits smelling foul smells due to sewerage leakage.

I personally inspected the Strom Pits and again found the sewage water stagnated to give a births to mosquitoes breeding.

*@zcwz_ghmc, requesting to investigate the Strom Pits.

#Hyderabad

https://t.co/5iuUS6fSfr";6/24/2019 18:50;0
water sewage;1.14E+18;*@Ed_Miliband Labour wants more immergration which means more cars more water consumption more heating burning fuels, more food requirements, more aeroplane flights more opps in hospitals, more sewage more rubbish to dispose of, yet Labour big on climate change.;6/24/2019 18:33;0
water sewage;1.14E+18;India's sixth largest city is facing severe water shortage for weeks now. The govt’s precipitous interventions reflect their complete mismanagement. Where is the accountability for this catastrophic situation? #ChennaiWaterCrisis https://t.co/0MJwrDEJGi via *@indiatoday;6/24/2019 18:16;6
water sewage;1.14E+18;*@joniernst Public schools  roads ,water, sewage trwatment, Medicare Medicaid ,social security  all socials programs. Maybe all those funds you get for infrastructure and such that are socialist programs your state can refuse ? Be careful what you wish for.;6/24/2019 18:15;0
water sewage;1.14E+18;*@CollinBell106 The dead bodies and sewage water look soooo good wow;6/24/2019 18:10;1
water sewage;1.14E+18;The self-sufficient home is self sufficient has solar panels, a desalination system for clean water, a sewage system, and more. https://t.co/fFcHJY1YTL;6/24/2019 18:07;26
water sewage;1.14E+18;*@KTRTRS *@TelanganaCMO *@Eatala_Rajender  there should be proper infrastructure planning for newly forming cities in telangana. I think there should be separate flood flow canals to discharge rain water and under ground sewage systems should be constructed.;6/24/2019 17:57;1
water sewage;1.14E+18;"Are you creative enough??
 Which are some of the ways to solve hygienic problems facing children  6_12 &amp  youths 16_24 years either in rural areas or slum ? A LOW COST IDEA  WHICH IS INNOVATIVE?
_sanitation, sewage management, dump site, outbreak of diseases, untreated water,";6/24/2019 17:56;1
water sewage;1.14E+18;I'm currently looking for someone to take over a lease at Pine Glenn in Slippery Rock it's a two bedroom apartment your half of the rent would be 400 a month which includes water, sewage, and trash. Females applicants only. Message me for more information.;6/24/2019 17:55;4
water sewage;1.14E+18;The time is near when *@DropUmeed is going to raise voice against the rape issues, education, water crises, sewage problem etc Sangam Vihar is facing from nearly 40 years now! *@ArvindKejriwal *@AamAadmiParty *@DelhiPolice   *@DCPSEastDelhi *@DineshMohaniya;6/24/2019 17:54;0
water sewage;1.14E+18;*@svmpatico water lookin like sewage fr;6/24/2019 17:49;0
water sewage;1.14E+18;*@OgThugLife24 Not fucking sewage water bih I'm dead af because they really do smell like that I'm ducking crying . He need to go beat his 1sg ass while he sitting in the nice AC in his office 😂😂😂;6/24/2019 17:47;0
water sewage;1.14E+18;"*@bexrexed *@KaeleyT *@LNation10 Even if it was meant as a joke, it's not funny and is deeply disturbing.

A glass of water with one drop of sewage is a glass of sewage.";6/24/2019 17:42;0
water sewage;1.14E+18;https://t.co/bbPigqkXJF;6/24/2019 17:38;0
water sewage;1.14E+18;Residents of chennai are drinking sewage mixed water. https://t.co/EpqiZ6Jx1z;6/24/2019 17:33;0
water sewage;1.14E+18;*@melaninmyqueen Man right.! Mf im not the reason you in the field smelling like sewage water. Blame you and your unit 🤧;6/24/2019 17:32;0
water sewage;1.14E+18;Who else do I have to tag to draw draw your attention? My life is confined to getting overhead tank cleaned up everyday and then seeing sewage water filling up again.;6/24/2019 17:27;0
water sewage;1.14E+18;🏊 Seen this story? We're crowdfunding an investigation into whether authorities are doing enough to keep Dublin Bay safe for swimmers - and if Dubliners can trust their bathing water https://t.co/j6BmMY7H5s https://t.co/RJehjTgUu9;6/24/2019 17:24;0
water sewage;1.14E+18;*@thoufiqokamal https://t.co/355rsMeS7J;6/24/2019 17:24;0
water sewage;1.14E+18;*@DelhiJalBoard Today is the 4th day since I registered complaint and no one has turned up to check the issue of sewage water in mcd supply. How is it going to be corrected. Your customer care tells 12 hour but that 12 hour is yet to come. *@ArvindKejriwal;6/24/2019 17:23;0
water sewage;1.14E+18;"*@thoufiqokamal https://t.co/355rsMeS7J

https://t.co/JDAYrl2cgC";6/24/2019 17:23;0
water sewage;1.14E+18;#Dublin bay a *@UNESCO Designated biosphere. Raw sewage flows into you once more. #Ringsend water treatment plant not fit for purpose. Swimming ban at #Dollymount Strand following overflow. #swimming #Dublin #water #environment #Ireland  https://t.co/fYPmCFPrdJ via *@rte;6/24/2019 17:20;0
water sewage;1.14E+18;*@natebuckwell *@dtaylor0802 *@JayFrosting *@washingtonpost It's gotten worse because now thousands more are flocking here in waves. How do we care for hundreds, if not thousands of kids. Many, without parents, are ill or got sick coming here. How/where do we continue to build facilities, run water, sewage, stock supplies, nurse them all?;6/24/2019 16:59;0
